category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0008306	0.866499065625933	0.207636432383246	16	52	associative learning	BP	1	1
GO:0016272	0.866724365670775	0.444601093120207	1	7	prefoldin complex	CC	1	1
GO:0048752	0.866729646052172	0.482540153143094	1	4	semicircular canal morphogenesis	BP	1	1
GO:1904970	0.866785324027905	0.482430719785878	1	4	brush border assembly	BP	1	1
GO:0042043	0.866797443314999	0.29400417450187	4	14	neurexin family protein binding	MF	1	1
GO:0097070	0.866905270679576	0.482194870105448	1	4	ductus arteriosus closure	BP	1	1
GO:0090238	0.866914086897866	0.463761264964408	1	5	positive regulation of arachidonic acid secretion	BP	1	1
GO:0033592	0.866938472707155	0.48212956164038	1	4	RNA strand annealing activity	MF	1	1
GO:0019748	0.866983808556217	0.221623910014141	11	40	secondary metabolic process	BP	1	1
GO:0090245	0.867005484229281	0.48199771846412	1	4	axis elongation involved in somitogenesis	BP	1	1
GO:0044387	0.867018190843219	0.366094981346782	2	8	negative regulation of protein kinase activity by regulation of protein phosphorylation	BP	1	1
GO:0031307	0.867119843061775	0.268817162866237	5	20	integral component of mitochondrial outer membrane	CC	1	1
GO:0051095	0.867145827274845	0.359087543996794	2	9	regulation of helicase activity	BP	1	1
GO:0000076	0.867181899547671	0.290251587470177	4	15	DNA replication checkpoint	BP	1	1
GO:1900038	0.867253475031837	0.481509438924761	1	4	negative regulation of cellular response to hypoxia	BP	1	1
GO:0044327	0.867266605634566	0.463060133697595	1	5	dendritic spine head	CC	1	1
GO:0016641	0.867306217830638	0.320358217960124	3	11	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	MF	1	1
GO:0005314	0.867362198152818	0.481295187930457	1	4	high-affinity glutamate transmembrane transporter activity	MF	1	1
GO:0070085	0.867406224765862	0.164293362380278	79	241	glycosylation	BP	1	1
GO:0034139	0.867441430417573	0.358552332873851	2	9	regulation of toll-like receptor 3 signaling pathway	BP	1	1
GO:0008474	0.867562198278033	0.462471359174839	1	5	palmitoyl-(protein) hydrolase activity	MF	1	1
GO:0098599	0.867562198278033	0.462471359174839	1	5	palmitoyl hydrolase activity	MF	1	1
GO:0098734	0.867562198278033	0.462471359174839	1	5	macromolecule depalmitoylation	BP	1	1
GO:0072594	0.867674789844584	0.152784161982788	181	579	establishment of protein localization to organelle	BP	1	1
GO:0045359	0.867774729756698	0.480481239980742	1	4	positive regulation of interferon-beta biosynthetic process	BP	1	1
GO:0071800	0.867801184039478	0.28661854281472	4	16	podosome assembly	BP	1	1
GO:0009629	0.867919697446958	0.461758219506314	1	5	response to gravity	BP	1	1
GO:1990393	0.86802970113821	0.479977366959762	1	4	3M complex	CC	1	1
GO:0006513	0.868046285707785	0.205177292586971	16	53	protein monoubiquitination	BP	1	1
GO:0010891	0.86814810596757	0.461301982517957	1	5	negative regulation of sequestering of triglyceride	BP	1	1
GO:0015108	0.868199498191906	0.199200066543645	19	60	chloride transmembrane transporter activity	MF	1	1
GO:0060236	0.86831800154051	0.363733319608635	2	8	regulation of mitotic spindle organization	BP	1	1
GO:0009063	0.868448652170898	0.193831825139965	21	72	cellular amino acid catabolic process	BP	1	1
GO:0044849	0.868472535731488	0.313956932416203	3	12	estrous cycle	BP	1	1
GO:0005796	0.868484691333638	0.201928017123456	17	57	Golgi lumen	CC	1	1
GO:1901799	0.868536428141504	0.243683395909509	7	27	negative regulation of proteasomal protein catabolic process	BP	1	1
GO:0070325	0.868561567760713	0.310237636012594	3	13	lipoprotein particle receptor binding	MF	1	1
GO:0044154	0.868808408596716	0.362839522020573	2	8	histone H3-K14 acetylation	BP	1	1
GO:0000414	0.868899140171815	0.47825456758583	1	4	regulation of histone H3-K36 methylation	BP	1	1
GO:0044030	0.868968994581958	0.287341778221104	4	15	regulation of DNA methylation	BP	1	1
GO:0051085	0.869340341224805	0.349943132192666	2	10	chaperone mediated protein folding requiring cofactor	BP	1	1
GO:0002097	0.869443095688285	0.312299369362855	3	12	tRNA wobble base modification	BP	1	1
GO:0050882	0.869800947364427	0.476460035060476	1	4	voluntary musculoskeletal movement	BP	1	1
GO:0061082	0.869969375341885	0.266109585226496	5	19	myeloid leukocyte cytokine production	BP	1	1
GO:0005694	0.870006537652621	0.146901055794942	270	800	chromosome	CC	1	1
GO:0004525	0.870043519379393	0.475976005429448	1	4	ribonuclease III activity	MF	1	1
GO:0032296	0.870043519379393	0.475976005429448	1	4	double-stranded RNA-specific ribonuclease activity	MF	1	1
GO:0005244	0.870168529852202	0.174438682337772	41	122	voltage-gated ion channel activity	MF	1	1
GO:0022832	0.870168529852202	0.174438682337772	41	122	voltage-gated channel activity	MF	1	1
GO:0005861	0.870201643387849	0.437587957473329	1	7	troponin complex	CC	1	1
GO:0090331	0.870363889078919	0.359994450544963	2	8	negative regulation of platelet aggregation	BP	1	1
GO:0005947	0.870472744461523	0.456631429489574	1	5	mitochondrial alpha-ketoglutarate dehydrogenase complex	CC	1	1
GO:0035510	0.870883596326209	0.262915277958187	5	20	DNA dealkylation	BP	1	1
GO:0006971	0.870892432619991	0.359024186263531	2	8	hypotonic response	BP	1	1
00770	0.870971037118062	0.309680463615415	3	12	NA	NA	1	1
GO:0031497	0.871186138380118	0.178689787106472	30	109	chromatin assembly	BP	1	1
GO:0006298	0.871340001600541	0.231195037940545	8	31	mismatch repair	BP	1	1
GO:0050686	0.871368488157473	0.232895134822895	8	29	negative regulation of mRNA processing	BP	1	1
GO:1903203	0.871485383907778	0.305244005159044	3	13	regulation of oxidative stress-induced neuron death	BP	1	1
GO:0043628	0.871594106599184	0.273152859524818	4	20	ncRNA 3'-end processing	BP	1	1
GO:0032927	0.871641338082615	0.357646310485579	2	8	positive regulation of activin receptor signaling pathway	BP	1	1
GO:0015850	0.871705408833497	0.171977942061063	40	131	organic hydroxy compound transport	BP	1	1
GO:0030837	0.871719189020955	0.20557186682341	14	47	negative regulation of actin filament polymerization	BP	1	1
GO:0000338	0.871923338517729	0.34522372246053	2	10	protein deneddylation	BP	1	1
GO:0002349	0.871952702323864	0.45363186101694	1	5	histamine production involved in inflammatory response	BP	1	1
GO:0002441	0.871952702323864	0.45363186101694	1	5	histamine secretion involved in inflammatory response	BP	1	1
GO:0002553	0.871952702323864	0.45363186101694	1	5	histamine secretion by mast cell	BP	1	1
GO:0030955	0.872043078694409	0.307836029434204	3	12	potassium ion binding	MF	1	1
GO:2000042	0.872158563635726	0.471731518664096	1	4	negative regulation of double-strand break repair via homologous recombination	BP	1	1
GO:0006448	0.872180552822285	0.247475654191731	6	24	regulation of translational elongation	BP	1	1
GO:0098735	0.872243630419532	0.471559893725826	1	4	positive regulation of the force of heart contraction	BP	1	1
GO:1903332	0.872248957730144	0.441392233026071	1	6	regulation of protein folding	BP	1	1
GO:0004693	0.872251423275082	0.225304592186074	9	32	cyclin-dependent protein serine/threonine kinase activity	MF	1	1
GO:0097472	0.872251423275082	0.225304592186074	9	32	cyclin-dependent protein kinase activity	MF	1	1
GO:2000809	0.872252154433356	0.471542692336012	1	4	positive regulation of synaptic vesicle clustering	BP	1	1
GO:0033567	0.872264519191815	0.452997249013628	1	5	DNA replication, Okazaki fragment processing	BP	1	1
GO:0008334	0.872302132543027	0.247289271606011	6	24	histone mRNA metabolic process	BP	1	1
GO:0009895	0.872428025567179	0.173528965101042	36	119	negative regulation of catabolic process	BP	1	1
GO:0042809	0.872519792476312	0.281520608846444	4	15	vitamin D receptor binding	MF	1	1
GO:0046940	0.872556809237801	0.452401543540014	1	5	nucleoside monophosphate phosphorylation	BP	1	1
GO:0050145	0.872556809237801	0.452401543540014	1	5	nucleoside phosphate kinase activity	MF	1	1
GO:1901379	0.872565552885639	0.201632307914679	15	50	regulation of potassium ion transmembrane transport	BP	1	1
GO:0016486	0.872573269861953	0.261994904489967	5	19	peptide hormone processing	BP	1	1
GO:0032620	0.872760031869069	0.276305433287848	4	17	interleukin-17 production	BP	1	1
GO:0071817	0.872853982957992	0.451795054499551	1	5	MMXD complex	CC	1	1
GO:0030158	0.872886086580194	0.47026141855912	1	4	protein xylosyltransferase activity	MF	1	1
GO:0048026	0.872989511189727	0.302658812419058	3	13	positive regulation of mRNA splicing, via spliceosome	BP	1	1
GO:0097576	0.873095377830238	0.230351944347062	8	29	vacuole fusion	BP	1	1
GO:0060896	0.873156849904346	0.354846833508886	2	8	neural plate pattern specification	BP	1	1
GO:0022892	0.873323009690531	0.142769845857231	290	850	substrate-specific transporter activity	MF	1	1
GO:0070897	0.873632985853496	0.257039564680794	5	21	DNA-templated transcriptional preinitiation complex assembly	BP	1	1
GO:0005658	0.873648957784827	0.468714271171315	1	4	alpha DNA polymerase:primase complex	CC	1	1
GO:0070286	0.873665234390185	0.246456599831039	6	23	axonemal dynein complex assembly	BP	1	1
GO:0034991	0.873794940437837	0.468417550553244	1	4	nuclear meiotic cohesin complex	CC	1	1
GO:0006528	0.874094727212074	0.449253775972127	1	5	asparagine metabolic process	BP	1	1
GO:0016045	0.874180501931006	0.352947396194524	2	8	detection of bacterium	BP	1	1
GO:0098543	0.874180501931006	0.352947396194524	2	8	detection of other organism	BP	1	1
GO:0032058	0.874334711046848	0.467318578524023	1	4	positive regulation of translational initiation in response to stress	BP	1	1
GO:0050974	0.874555333179181	0.303490982542206	3	12	detection of mechanical stimulus involved in sensory perception	BP	1	1
GO:0004033	0.874685236388676	0.252808261671419	5	23	aldo-keto reductase (NADP) activity	MF	1	1
GO:0050957	0.874901462701456	0.466161529037797	1	4	equilibrioception	BP	1	1
GO:0031122	0.87491561133065	0.213004029527439	11	36	cytoplasmic microtubule organization	BP	1	1
GO:0071435	0.875132042322281	0.344437159818378	2	9	potassium ion export	BP	1	1
GO:0007597	0.875324302172497	0.34407947502505	2	9	blood coagulation, intrinsic pathway	BP	1	1
GO:0009988	0.87558115453637	0.210119389218676	11	39	cell-cell recognition	BP	1	1
GO:0007077	0.875725906347616	0.206062789414963	12	42	mitotic nuclear envelope disassembly	BP	1	1
GO:0071855	0.875873198480737	0.290231625454369	3	16	neuropeptide receptor binding	MF	1	1
GO:0006835	0.8759030980309	0.187254159351137	20	63	dicarboxylic acid transport	BP	1	1
GO:0006104	0.875939044767112	0.445448846438104	1	5	succinyl-CoA metabolic process	BP	1	1
GO:0016892	0.875988570735683	0.433677955411694	1	6	endoribonuclease activity, producing 3'-phosphomonoesters	MF	1	1
GO:0006805	0.876140107191841	0.188111335327285	18	66	xenobiotic metabolic process	BP	1	1
GO:0051036	0.876186759943696	0.444935272255861	1	5	regulation of endosome size	BP	1	1
GO:0036158	0.876323800615236	0.29688783117912	3	13	outer dynein arm assembly	BP	1	1
GO:0006865	0.876449529423563	0.184365874757631	21	68	amino acid transport	BP	1	1
GO:0042178	0.876477046086766	0.336802825839143	2	10	xenobiotic catabolic process	BP	1	1
00480	0.876547357670347	0.21468439910938	9	39	NA	NA	1	1
GO:0043301	0.876738165721322	0.348171010626253	2	8	negative regulation of leukocyte degranulation	BP	1	1
GO:0071447	0.876882979392928	0.443488609312811	1	5	cellular response to hydroperoxide	BP	1	1
GO:0002924	0.876942229211075	0.443365274404165	1	5	negative regulation of humoral immune response mediated by circulating immunoglobulin	BP	1	1
GO:1903551	0.876950745909436	0.431671782687588	1	6	regulation of extracellular exosome assembly	BP	1	1
GO:0070535	0.876974668431814	0.44329773395003	1	5	histone H2A K63-linked ubiquitination	BP	1	1
GO:0031593	0.877048946208943	0.211222935820566	10	38	polyubiquitin binding	MF	1	1
GO:0016646	0.877070577333087	0.269204775253771	4	17	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	MF	1	1
GO:0019773	0.877195443519187	0.423155275419467	1	7	proteasome core complex, alpha-subunit complex	CC	1	1
GO:0030397	0.877244509730888	0.200564032507573	13	45	membrane disassembly	BP	1	1
GO:0051081	0.877244509730888	0.200564032507573	13	45	nuclear envelope disassembly	BP	1	1
GO:0061077	0.87726367192292	0.201683367021766	12	47	chaperone-mediated protein folding	BP	1	1
GO:0009191	0.87745084078084	0.442305114499781	1	5	ribonucleoside diphosphate catabolic process	BP	1	1
GO:0033391	0.877506107418105	0.302696205346333	3	11	chromatoid body	CC	1	1
GO:0071797	0.877544678773662	0.442109236271589	1	5	LUBAC complex	CC	1	1
GO:0030449	0.87756837193648	0.239169618801648	6	24	regulation of complement activation	BP	1	1
GO:2000257	0.87756837193648	0.239169618801648	6	24	regulation of protein activation cascade	BP	1	1
GO:0008253	0.877576295950421	0.334750328361715	2	10	5'-nucleotidase activity	MF	1	1
GO:0007161	0.877580865134722	0.460647244372481	1	4	calcium-independent cell-matrix adhesion	BP	1	1
GO:0035563	0.877840742905853	0.346098340079909	2	8	positive regulation of chromatin binding	BP	1	1
GO:0042788	0.877856045597938	0.441458658691922	1	5	polysomal ribosome	CC	1	1
GO:1902803	0.878012021823926	0.216916965090947	9	32	regulation of synaptic vesicle transport	BP	1	1
GO:0097484	0.878051824525079	0.255230329904656	5	18	dendrite extension	BP	1	1
GO:0006344	0.878102477657698	0.459565165426636	1	4	maintenance of chromatin silencing	BP	1	1
GO:0006354	0.878320914448298	0.167290062891894	34	116	DNA-templated transcription, elongation	BP	1	1
GO:0008559	0.878345760224078	0.459059510534344	1	4	xenobiotic-transporting ATPase activity	MF	1	1
GO:0006957	0.87849297677859	0.338149480847803	2	9	complement activation, alternative pathway	BP	1	1
GO:0034454	0.878762674892608	0.458191529183442	1	4	microtubule anchoring at centrosome	BP	1	1
GO:0042220	0.878804604027058	0.216590790983758	9	31	response to cocaine	BP	1	1
GO:0009446	0.879094469009621	0.438861463669361	1	5	putrescine biosynthetic process	BP	1	1
GO:0072235	0.879128791292613	0.457427802771198	1	4	metanephric distal tubule development	BP	1	1
GO:0016757	0.879131067637773	0.15176146904059	73	228	transferase activity, transferring glycosyl groups	MF	1	1
GO:1990391	0.879164127129347	0.20818610240164	10	38	DNA repair complex	CC	1	1
GO:0031464	0.879252904199528	0.336717413169924	2	9	Cul4A-RING E3 ubiquitin ligase complex	CC	1	1
GO:0048247	0.879284743956184	0.2512726995719	5	19	lymphocyte chemotaxis	BP	1	1
GO:0070628	0.879587515389466	0.33097472659661	2	10	proteasome binding	MF	1	1
GO:0016208	0.879610146998134	0.336042855270569	2	9	AMP binding	MF	1	1
GO:0032392	0.879685823560931	0.17461031300629	25	81	DNA geometric change	BP	1	1
GO:0070579	0.879731899773441	0.456166627052567	1	4	methylcytosine dioxygenase activity	MF	1	1
GO:0032875	0.879783719250145	0.342425530917833	2	8	regulation of DNA endoreduplication	BP	1	1
GO:0006707	0.879892545895137	0.335509010609	2	9	cholesterol catabolic process	BP	1	1
GO:0016127	0.879892545895137	0.335509010609	2	9	sterol catabolic process	BP	1	1
GO:0005813	0.879922145337766	0.141015186366032	159	465	centrosome	CC	1	1
GO:0033010	0.880144078972955	0.436648125617077	1	5	paranodal junction	CC	1	1
GO:0005234	0.880283090107321	0.271650006728005	4	14	extracellular-glutamate-gated ion channel activity	MF	1	1
GO:0030240	0.880380990988017	0.436146992538312	1	5	skeletal muscle thin filament assembly	BP	1	1
GO:0005044	0.880483221327694	0.209656407176547	10	33	scavenger receptor activity	MF	1	1
GO:0030488	0.880503001134506	0.223867116144543	7	29	tRNA methylation	BP	1	1
GO:0002712	0.880511845199644	0.21845021420201	8	30	regulation of B cell mediated immunity	BP	1	1
GO:0002889	0.880511845199644	0.21845021420201	8	30	regulation of immunoglobulin mediated immune response	BP	1	1
GO:0051290	0.880843511604417	0.244209447332243	5	22	protein heterotetramerization	BP	1	1
GO:1990314	0.880856552781887	0.435139316251353	1	5	cellular response to insulin-like growth factor stimulus	BP	1	1
GO:0000290	0.880868712441003	0.333659507170742	2	9	deadenylation-dependent decapping of nuclear-transcribed mRNA	BP	1	1
GO:0061578	0.880984205488905	0.453535565209421	1	4	Lys63-specific deubiquitinase activity	MF	1	1
GO:0042749	0.881063641842396	0.328186715532632	2	10	regulation of circadian sleep/wake cycle	BP	1	1
GO:0022410	0.881070502222328	0.285689000781908	3	14	circadian sleep/wake cycle process	BP	1	1
GO:0006284	0.881107021346567	0.201712985366826	11	40	base-excision repair	BP	1	1
GO:0042723	0.881135143272342	0.434547926956344	1	5	thiamine-containing compound metabolic process	BP	1	1
GO:0019203	0.881325412788444	0.332791985033212	2	9	carbohydrate phosphatase activity	MF	1	1
GO:0050308	0.881325412788444	0.332791985033212	2	9	sugar-phosphatase activity	MF	1	1
GO:0006497	0.881419190186223	0.175147540390496	22	77	protein lipidation	BP	1	1
GO:0019985	0.881527960374067	0.200597934839749	11	41	translesion synthesis	BP	1	1
GO:0042627	0.88153487041801	0.421990173340193	1	6	chylomicron	CC	1	1
GO:1900122	0.88182775803964	0.433074179383606	1	5	positive regulation of receptor binding	BP	1	1
GO:0007214	0.881868384260073	0.33845560209461	2	8	gamma-aminobutyric acid signaling pathway	BP	1	1
GO:0008201	0.881870565193635	0.167726581570221	29	93	heparin binding	MF	1	1
GO:0003688	0.88207891325244	0.326260710647234	2	10	DNA replication origin binding	MF	1	1
GO:0010759	0.882221364450712	0.432234446012958	1	5	positive regulation of macrophage chemotaxis	BP	1	1
